|chain_id|node_order|response_order|node_mode|node_prompt|node_response
3097|30|67|0|s|Provide one sentence with at least five words in English that has the conversation tone: Frustrated.|I've been trying to fix this for hours, and nothing's working!
3098|30|68|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: I've been trying to fix this for hours, and nothing's working!.Respond using only an adjective.|Frustrated
3099|30|69|0|s|Provide one sentence with at least five words in English that has the conversation tone: Frustrated.|Can you just listen to me for one second, please?
3100|30|70|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: Can you just listen to me for one second, please?.Respond using only an adjective.|Frustrated
3101|30|71|0|s|Provide one sentence with at least five words in English that has the conversation tone: Frustrated.|Why can't you just listen to me for once?
3102|30|72|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Why can't you just listen to me for once?"".Respond using only an adjective."|Frustrated
3103|30|73|0|s|Provide one sentence with at least five words in English that has the conversation tone: Frustrated.|I've told you a thousand times, you can't just ignore your responsibilities!
3104|30|74|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I've told you a thousand times, you can't just ignore your responsibilities!"".Respond using only an adjective."|Exasperated
3105|30|75|0|s|Provide one sentence with at least five words in English that has the conversation tone: Exasperated.|I've told you a thousand times, you can't just ignore your responsibilities!
3106|30|76|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I've told you a thousand times, you can't just ignore your responsibilities!"".Respond using only an adjective."|Frustrated
3107|30|77|0|s|Provide one sentence with at least five words in English that has the conversation tone: Frustrated.|You never listen to anything I say!
3108|30|78|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""You never listen to anything I say!"".Respond using only an adjective."|Accusatory
3109|30|79|0|s|Provide one sentence with at least five words in English that has the conversation tone: Accusatory.|Why did you leave the door unlocked last night, endangering everyone's safety?
3110|30|80|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Why did you leave the door unlocked last night, endangering everyone's safety?"".Respond using only an adjective."|Accusatory
3111|30|81|0|s|Provide one sentence with at least five words in English that has the conversation tone: Accusatory.|You were supposed to take out the trash, but you didn't, did you?
3112|30|82|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""You were supposed to take out the trash, but you didn't, did you?"".Respond using only an adjective."|Accusatory
3113|30|83|0|s|Provide one sentence with at least five words in English that has the conversation tone: Accusatory.|You always leave the kitchen in a mess after cooking, don't you?
3114|30|84|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""You always leave the kitchen in a mess after cooking, don't you?"".Respond using only an adjective."|Accusatory
3115|30|85|0|s|Provide one sentence with at least five words in English that has the conversation tone: Accusatory.|Why did you take my notebook without asking?
3116|30|86|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Why did you take my notebook without asking?"".Respond using only an adjective."|Annoyed
3117|30|87|0|s|Provide one sentence with at least five words in English that has the conversation tone: Annoyed.|Can you please just stop talking for one minute?
3118|30|88|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Can you please just stop talking for one minute?"".Respond using only an adjective."|Irritated
3119|30|89|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Can you please just stop making so much noise?
3120|30|90|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Can you please just stop making so much noise?"".Respond using only an adjective."|Irritated
3121|30|91|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Why can't you just do things properly for once?
3122|30|92|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Why can't you just do things properly for once?"".Respond using only an adjective."|Irritated
3123|30|93|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Do you ever listen to anything I say?
3124|30|94|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Do you ever listen to anything I say?"".Respond using only an adjective."|Frustrated
3125|30|95|0|s|Provide one sentence with at least five words in English that has the conversation tone: Frustrated.|I've told you a million times, you're not listening to me!
