_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,sentence,tones
{},False,{},676,2023-12-17 09:31:58,False,,,DenseRatingRemnantTrial,1140,1140,True,1140,13,13,feature_rating,"{""sentence"": ""I could not have done the decorating without your help."", ""tones"": [""shocked""]}",True,False,,0.0,,"{""sentence"": ""I could not have done the decorating without your help."", ""tones"": [""shocked""], ""answer"": {""shocked"": ""1""}}",True,805.0,,,7.529,2240.0,2290.0,50.0,0,default,DenseRatingRemnantTrial,Info,I could not have done the decorating without your help.,"[""shocked""]"
{},False,{},677,2023-12-17 09:31:58,False,,,DenseRatingRemnantTrial,1869,1869,True,1869,3,3,feature_rating,"{""sentence"": ""I really welcomed your help at work today!"", ""tones"": [""surprised""]}",True,False,,0.0,,"{""sentence"": ""I really welcomed your help at work today!"", ""tones"": [""surprised""], ""answer"": {""surprised"": ""1""}}",True,813.0,,,15.064,3640.0,3690.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really welcomed your help at work today!,"[""surprised""]"
{},False,{},678,2023-12-17 09:31:59,False,,,DenseRatingRemnantTrial,1515,1515,True,1515,14,10,feature_rating,"{""sentence"": ""I wondered if her intentions were in the right place."", ""tones"": [""affectionate""]}",True,False,,0.0,,"{""sentence"": ""I wondered if her intentions were in the right place."", ""tones"": [""affectionate""], ""answer"": {""affectionate"": ""2""}}",True,809.0,,,7.708,2590.0,2640.0,50.0,0,default,DenseRatingRemnantTrial,Info,I wondered if her intentions were in the right place.,"[""affectionate""]"
{},False,{},679,2023-12-17 09:32:02,False,,,DenseRatingRemnantTrial,351,351,True,351,12,11,feature_rating,"{""sentence"": ""I give my permission for you to access personal information."", ""tones"": [""shocked""]}",True,False,,0.0,,"{""sentence"": ""I give my permission for you to access personal information."", ""tones"": [""shocked""], ""answer"": {""shocked"": ""1""}}",True,810.0,,,8.606,2090.0,2140.0,50.0,0,default,DenseRatingRemnantTrial,Info,I give my permission for you to access personal information.,"[""shocked""]"
{},False,{},680,2023-12-17 09:32:05,False,,,DenseRatingRemnantTrial,884,884,True,884,16,14,feature_rating,"{""sentence"": ""Underneath the starry sky, I whispered, `I love you forever, my darling.`"", ""tones"": [""relieved""]}",True,False,,0.0,,"{""sentence"": ""Underneath the starry sky, I whispered, `I love you forever, my darling.`"", ""tones"": [""relieved""], ""answer"": {""relieved"": ""1""}}",True,811.0,,,5.346,1640.0,1690.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Underneath the starry sky, I whispered, `I love you forever, my darling.`","[""relieved""]"
{},False,{},681,2023-12-17 09:32:05,False,,,DenseRatingRemnantTrial,1339,1339,True,1339,15,15,feature_rating,"{""sentence"": ""Katie wanted to finish the meal."", ""tones"": [""indignant""]}",True,False,,0.0,,"{""sentence"": ""Katie wanted to finish the meal."", ""tones"": [""indignant""], ""answer"": {""indignant"": ""3""}}",True,819.0,,,15.726,640.0,690.0,50.0,0,default,DenseRatingRemnantTrial,Info,Katie wanted to finish the meal.,"[""indignant""]"
{},False,{},682,2023-12-17 09:32:07,False,,,DenseRatingRemnantTrial,572,572,True,572,13,13,feature_rating,"{""sentence"": ""Guess what, I just won the lottery, I can`t believe it!"", ""tones"": [""friendly""]}",True,False,,0.0,,"{""sentence"": ""Guess what, I just won the lottery, I can`t believe it!"", ""tones"": [""friendly""], ""answer"": {""friendly"": ""3""}}",True,812.0,,,6.775,2290.0,2340.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Guess what, I just won the lottery, I can`t believe it!","[""friendly""]"
{},False,{},683,2023-12-17 09:32:08,False,,,DenseRatingRemnantTrial,709,709,True,709,4,6,feature_rating,"{""sentence"": ""Oh my goodness, I can`t believe we`re actually going to Disneyland tomorrow!"", ""tones"": [""appreciative""]}",True,False,,0.0,,"{""sentence"": ""Oh my goodness, I can`t believe we`re actually going to Disneyland tomorrow!"", ""tones"": [""appreciative""], ""answer"": {""appreciative"": ""5""}}",True,815.0,,,6.747,2790.0,2840.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh my goodness, I can`t believe we`re actually going to Disneyland tomorrow!","[""appreciative""]"
{},False,{},684,2023-12-17 09:32:08,False,,,DenseRatingRemnantTrial,148,148,True,148,8,8,feature_rating,"{""sentence"": ""Oh sweetie, I suppose it`s quite an accomplishment for someone like you."", ""tones"": [""descriptive""]}",True,False,,0.0,,"{""sentence"": ""Oh sweetie, I suppose it`s quite an accomplishment for someone like you."", ""tones"": [""descriptive""], ""answer"": {""descriptive"": ""2""}}",True,816.0,,,7.606,3090.0,3140.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh sweetie, I suppose it`s quite an accomplishment for someone like you.","[""descriptive""]"
{},False,{},685,2023-12-17 09:32:09,False,,,DenseRatingRemnantTrial,1511,1511,True,1511,10,12,feature_rating,"{""sentence"": ""I wondered if her intentions were in the right place."", ""tones"": [""anxious""]}",True,False,,0.0,,"{""sentence"": ""I wondered if her intentions were in the right place."", ""tones"": [""anxious""], ""answer"": {""anxious"": ""2""}}",True,827.0,,,17.093,1140.0,1190.0,50.0,0,default,DenseRatingRemnantTrial,Info,I wondered if her intentions were in the right place.,"[""anxious""]"
{},False,{},686,2023-12-17 09:32:10,False,,,DenseRatingRemnantTrial,1400,1400,True,1400,14,10,feature_rating,"{""sentence"": ""Oh wow, I am absolutely thrilled about our upcoming road trip!"", ""tones"": [""thankful""]}",True,False,,0.0,,"{""sentence"": ""Oh wow, I am absolutely thrilled about our upcoming road trip!"", ""tones"": [""thankful""], ""answer"": {""thankful"": ""4""}}",True,814.0,,,4.819,2640.0,2690.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh wow, I am absolutely thrilled about our upcoming road trip!","[""thankful""]"
{},False,{},687,2023-12-17 09:32:12,False,,,DenseRatingRemnantTrial,242,242,True,242,12,11,feature_rating,"{""sentence"": ""Your smile is the most beautiful thing I`ve ever seen."", ""tones"": [""happy""]}",True,False,,0.0,,"{""sentence"": ""Your smile is the most beautiful thing I`ve ever seen."", ""tones"": [""happy""], ""answer"": {""happy"": ""5""}}",True,818.0,,,6.289,2140.0,2190.0,50.0,0,default,DenseRatingRemnantTrial,Info,Your smile is the most beautiful thing I`ve ever seen.,"[""happy""]"
{},False,{},688,2023-12-17 09:32:12,False,,,DenseRatingRemnantTrial,1872,1872,True,1872,16,14,feature_rating,"{""sentence"": ""I really welcomed your help at work today!"", ""tones"": [""nostalgic""]}",True,False,,0.0,,"{""sentence"": ""I really welcomed your help at work today!"", ""tones"": [""nostalgic""], ""answer"": {""nostalgic"": ""1""}}",True,817.0,,,5.606,1690.0,1740.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really welcomed your help at work today!,"[""nostalgic""]"
{},False,{},689,2023-12-17 09:32:15,False,,,DenseRatingRemnantTrial,1235,1235,True,1235,13,13,feature_rating,"{""sentence"": ""I would never do that!"", ""tones"": [""anxious""]}",True,False,,0.0,,"{""sentence"": ""I would never do that!"", ""tones"": [""anxious""], ""answer"": {""anxious"": ""4""}}",True,822.0,,,12.252,2340.0,2390.0,50.0,0,default,DenseRatingRemnantTrial,Info,I would never do that!,"[""anxious""]"
{},False,{},690,2023-12-17 09:32:16,False,,,DenseRatingRemnantTrial,1707,1707,True,1707,3,3,feature_rating,"{""sentence"": ""Thank goodness that is over; I thought it would never end!"", ""tones"": [""excited""]}",True,False,,0.0,,"{""sentence"": ""Thank goodness that is over; I thought it would never end!"", ""tones"": [""excited""], ""answer"": {""excited"": ""4""}}",True,823.0,,,10.936,3690.0,3740.0,50.0,0,default,DenseRatingRemnantTrial,Info,Thank goodness that is over; I thought it would never end!,"[""excited""]"
{},False,{},691,2023-12-17 09:32:16,False,,,DenseRatingRemnantTrial,151,151,True,151,14,10,feature_rating,"{""sentence"": ""Oh sweetie, I suppose it`s quite an accomplishment for someone like you."", ""tones"": [""friendly""]}",True,False,,0.0,,"{""sentence"": ""Oh sweetie, I suppose it`s quite an accomplishment for someone like you."", ""tones"": [""friendly""], ""answer"": {""friendly"": ""3""}}",True,820.0,,,6.838,2690.0,2740.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh sweetie, I suppose it`s quite an accomplishment for someone like you.","[""friendly""]"
{},False,{},692,2023-12-17 09:32:17,False,,,DenseRatingRemnantTrial,1131,1131,True,1131,4,6,feature_rating,"{""sentence"": ""Excuse me, could you please pass the salt?"", ""tones"": [""encouraging""]}",True,False,,0.0,,"{""sentence"": ""Excuse me, could you please pass the salt?"", ""tones"": [""encouraging""], ""answer"": {""encouraging"": ""1""}}",True,821.0,,,6.032,2840.0,2890.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Excuse me, could you please pass the salt?","[""encouraging""]"
{},False,{},693,2023-12-17 09:32:18,False,,,DenseRatingRemnantTrial,1853,1853,True,1853,8,8,feature_rating,"{""sentence"": ""I really welcomed your help at work today!"", ""tones"": [""concerned""]}",True,False,,0.0,,"{""sentence"": ""I really welcomed your help at work today!"", ""tones"": [""concerned""], ""answer"": {""concerned"": ""2""}}",True,836.0,,,20.827,3140.0,3190.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really welcomed your help at work today!,"[""concerned""]"
{},False,{},694,2023-12-17 09:32:19,False,,,DenseRatingRemnantTrial,1778,1778,True,1778,16,14,feature_rating,"{""sentence"": ""The calm lake mirrored the serene, starlit sky above us as we softly whispered our dreams under the moonlight."", ""tones"": [""encouraging""]}",True,False,,0.0,,"{""sentence"": ""The calm lake mirrored the serene, starlit sky above us as we softly whispered our dreams under the moonlight."", ""tones"": [""encouraging""], ""answer"": {""encouraging"": ""1""}}",True,825.0,,,8.27,1740.0,1790.0,50.0,0,default,DenseRatingRemnantTrial,Info,"The calm lake mirrored the serene, starlit sky above us as we softly whispered our dreams under the moonlight.","[""encouraging""]"
{},False,{},695,2023-12-17 09:32:19,False,,,DenseRatingRemnantTrial,1841,1841,True,1841,12,11,feature_rating,"{""sentence"": ""Oh thank goodness, I thought I had lost my wallet!"", ""tones"": [""admiring""]}",True,False,,0.0,,"{""sentence"": ""Oh thank goodness, I thought I had lost my wallet!"", ""tones"": [""admiring""], ""answer"": {""admiring"": ""4""}}",True,826.0,,,10.125,2190.0,2240.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh thank goodness, I thought I had lost my wallet!","[""admiring""]"
{},False,{},696,2023-12-17 09:32:23,False,,,DenseRatingRemnantTrial,1453,1453,True,1453,15,15,feature_rating,"{""sentence"": ""I was so thankful for your help."", ""tones"": [""excited""]}",True,False,,0.0,,"{""sentence"": ""I was so thankful for your help."", ""tones"": [""excited""], ""answer"": {""excited"": ""4""}}",True,830.0,,,12.07,690.0,740.0,50.0,0,default,DenseRatingRemnantTrial,Info,I was so thankful for your help.,"[""excited""]"
{},False,{},697,2023-12-17 09:32:25,False,,,DenseRatingRemnantTrial,1181,1181,True,1181,14,10,feature_rating,"{""sentence"": ""Why can`t you just pick up your own mess for once?"", ""tones"": [""friendly""]}",True,False,,0.0,,"{""sentence"": ""Why can`t you just pick up your own mess for once?"", ""tones"": [""friendly""], ""answer"": {""friendly"": ""2""}}",True,824.0,,,3.711,2740.0,2790.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why can`t you just pick up your own mess for once?,"[""friendly""]"
{},False,{},698,2023-12-17 09:32:25,False,,,DenseRatingRemnantTrial,178,178,True,178,4,6,feature_rating,"{""sentence"": ""Nothing seems to be going as planned."", ""tones"": [""encouraging""]}",True,False,,0.0,,"{""sentence"": ""Nothing seems to be going as planned."", ""tones"": [""encouraging""], ""answer"": {""encouraging"": ""1""}}",True,828.0,,,4.649,2890.0,2940.0,50.0,0,default,DenseRatingRemnantTrial,Info,Nothing seems to be going as planned.,"[""encouraging""]"
{},False,{},699,2023-12-17 09:32:29,False,,,DenseRatingRemnantTrial,950,950,True,950,3,3,feature_rating,"{""sentence"": ""I can`t wait to see the movie with you later!"", ""tones"": [""angry""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait to see the movie with you later!"", ""tones"": [""angry""], ""answer"": {""angry"": ""1""}}",True,832.0,,,6.196,3740.0,3790.0,50.0,0,default,DenseRatingRemnantTrial,Info,I can`t wait to see the movie with you later!,"[""angry""]"
{},False,{},700,2023-12-17 09:32:29,False,,,DenseRatingRemnantTrial,1425,1425,True,1425,13,13,feature_rating,"{""sentence"": ""I`ve missed you so much, my darling."", ""tones"": [""annoyed""]}",True,False,,0.0,,"{""sentence"": ""I`ve missed you so much, my darling."", ""tones"": [""annoyed""], ""answer"": {""annoyed"": ""1""}}",True,829.0,,,5.775,2390.0,2440.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I`ve missed you so much, my darling.","[""annoyed""]"
{},False,{},701,2023-12-17 09:32:30,False,,,DenseRatingRemnantTrial,162,162,True,162,14,10,feature_rating,"{""sentence"": ""Oh sweetie, I suppose it`s quite an accomplishment for someone like you."", ""tones"": [""anxious""]}",True,False,,0.0,,"{""sentence"": ""Oh sweetie, I suppose it`s quite an accomplishment for someone like you."", ""tones"": [""anxious""], ""answer"": {""anxious"": ""2""}}",True,831.0,,,6.365,2790.0,2840.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh sweetie, I suppose it`s quite an accomplishment for someone like you.","[""anxious""]"
{},False,{},702,2023-12-17 09:32:30,False,,,DenseRatingRemnantTrial,1039,1039,True,1039,16,14,feature_rating,"{""sentence"": ""I did not break the vase, it was already cracked when I got there!"", ""tones"": [""appreciative""]}",True,False,,0.0,,"{""sentence"": ""I did not break the vase, it was already cracked when I got there!"", ""tones"": [""appreciative""], ""answer"": {""appreciative"": ""1""}}",True,834.0,,,7.959,1790.0,1840.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I did not break the vase, it was already cracked when I got there!","[""appreciative""]"
{},False,{},703,2023-12-17 09:32:31,False,,,DenseRatingRemnantTrial,1921,1921,True,1921,12,11,feature_rating,"{""sentence"": ""I really worried about my brother."", ""tones"": [""friendly""]}",True,False,,0.0,,"{""sentence"": ""I really worried about my brother."", ""tones"": [""friendly""], ""answer"": {""friendly"": ""3""}}",True,835.0,,,7.197,2240.0,2290.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really worried about my brother.,"[""friendly""]"
{},False,{},704,2023-12-17 09:32:32,False,,,DenseRatingRemnantTrial,150,150,True,150,10,12,feature_rating,"{""sentence"": ""Oh sweetie, I suppose it`s quite an accomplishment for someone like you."", ""tones"": [""thankful""]}",True,False,,0.0,,"{""sentence"": ""Oh sweetie, I suppose it`s quite an accomplishment for someone like you."", ""tones"": [""thankful""], ""answer"": {""thankful"": ""1""}}",True,841.0,,,11.744,1190.0,1240.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh sweetie, I suppose it`s quite an accomplishment for someone like you.","[""thankful""]"
{},False,{},705,2023-12-17 09:32:32,False,,,DenseRatingRemnantTrial,999,999,True,999,4,6,feature_rating,"{""sentence"": ""Oh my goodness, I just can`t wait for the concert tonight!"", ""tones"": [""annoyed""]}",True,False,,0.0,,"{""sentence"": ""Oh my goodness, I just can`t wait for the concert tonight!"", ""tones"": [""annoyed""], ""answer"": {""annoyed"": ""1""}}",True,833.0,,,5.336,2940.0,2990.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh my goodness, I just can`t wait for the concert tonight!","[""annoyed""]"
{},False,{},706,2023-12-17 09:32:37,False,,,DenseRatingRemnantTrial,1895,1895,True,1895,13,13,feature_rating,"{""sentence"": ""I am very sad about the news."", ""tones"": [""irritated""]}",True,False,,0.0,,"{""sentence"": ""I am very sad about the news."", ""tones"": [""irritated""], ""answer"": {""irritated"": ""1""}}",True,837.0,,,5.43,2440.0,2490.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am very sad about the news.,"[""irritated""]"
{},False,{},707,2023-12-17 09:32:38,False,,,DenseRatingRemnantTrial,1010,1010,True,1010,14,10,feature_rating,"{""sentence"": ""What`s the story behind this antique, it seems quite intriguing?"", ""tones"": [""encouraging""]}",True,False,,0.0,,"{""sentence"": ""What`s the story behind this antique, it seems quite intriguing?"", ""tones"": [""encouraging""], ""answer"": {""encouraging"": ""4""}}",True,838.0,,,7.451,2840.0,2890.0,50.0,0,default,DenseRatingRemnantTrial,Info,"What`s the story behind this antique, it seems quite intriguing?","[""encouraging""]"
{},False,{},708,2023-12-17 09:32:38,False,,,DenseRatingRemnantTrial,1038,1038,True,1038,15,15,feature_rating,"{""sentence"": ""I did not break the vase, it was already cracked when I got there!"", ""tones"": [""appreciative""]}",True,False,,0.0,,"{""sentence"": ""I did not break the vase, it was already cracked when I got there!"", ""tones"": [""appreciative""], ""answer"": {""appreciative"": ""2""}}",True,846.0,,,13.793,740.0,790.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I did not break the vase, it was already cracked when I got there!","[""appreciative""]"
{},False,{},709,2023-12-17 09:32:39,False,,,DenseRatingRemnantTrial,1472,1472,True,1472,3,3,feature_rating,"{""sentence"": ""Remember when we used to catch fireflies on warm summer nights?"", ""tones"": [""defensive""]}",True,False,,0.0,,"{""sentence"": ""Remember when we used to catch fireflies on warm summer nights?"", ""tones"": [""defensive""], ""answer"": {""defensive"": ""1""}}",True,840.0,,,6.652,3790.0,3840.0,50.0,0,default,DenseRatingRemnantTrial,Info,Remember when we used to catch fireflies on warm summer nights?,"[""defensive""]"
