awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,network_id,participant_id,trial_maker_id,module_id,_on_create_called,_on_deploy_called,ready_for_trials,key,degree,child_id,parent_id,seed,definition,context,participant_group,block,propagate_failure,n_viable_trials,class,object_type
False,{},844,2023-07-31 08:42:09,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,28,889.0,811.0,"{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},845,2023-07-31 08:42:11,False,,,SRENode,88,,SRE_chain,SRE_chain,True,True,True,,7,871.0,789.0,"{""previous_sample"": {""obtained_response"": ""I can`t believe they did that!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I can`t believe they did that!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},846,2023-07-31 08:42:11,False,,,SRENode,90,,SRE_chain,SRE_chain,True,True,True,,8,961.0,758.0,"{""previous_sample"": {""obtained_response"": ""hurried"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""hurried"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},847,2023-07-31 08:42:13,False,,,SRENode,19,,SRE_chain,SRE_chain,True,True,True,,8,893.0,718.0,"{""previous_sample"": {""obtained_response"": ""I`m so fed up today."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m so fed up today."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},848,2023-07-31 08:42:14,False,,,SRENode,30,,SRE_chain,SRE_chain,True,True,True,,11,938.0,734.0,"{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},849,2023-07-31 08:42:16,False,,,SRENode,42,,SRE_chain,SRE_chain,True,True,True,,8,915.0,714.0,"{""previous_sample"": {""obtained_response"": ""Her face showed evident concern!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Her face showed evident concern!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},850,2023-07-31 08:42:17,False,,,SRENode,56,,SRE_chain,SRE_chain,True,True,True,,12,927.0,819.0,"{""previous_sample"": {""obtained_response"": ""amazed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""amazed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},851,2023-07-31 08:42:18,False,,,SRENode,6,,SRE_chain,SRE_chain,True,True,True,,10,899.0,713.0,"{""previous_sample"": {""obtained_response"": ""Please can you close the window."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Please can you close the window."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},852,2023-07-31 08:42:22,False,,,SRENode,78,,SRE_chain,SRE_chain,True,True,True,,8,907.0,804.0,"{""previous_sample"": {""obtained_response"": ""concerned"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""concerned"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},853,2023-07-31 08:42:24,False,,,SRENode,71,,SRE_chain,SRE_chain,True,True,True,,9,874.0,633.0,"{""previous_sample"": {""obtained_response"": ""He just made this offhand remark without thinking about it."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""He just made this offhand remark without thinking about it."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},854,2023-07-31 08:42:26,False,,,SRENode,62,,SRE_chain,SRE_chain,True,True,True,,9,921.0,782.0,"{""previous_sample"": {""obtained_response"": ""You`ve done so well at your new job, I`m happy for you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""You`ve done so well at your new job, I`m happy for you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},855,2023-07-31 08:42:26,False,,,SRENode,37,,SRE_chain,SRE_chain,True,True,True,,5,906.0,787.0,"{""previous_sample"": {""obtained_response"": ""confident"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""confident"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},856,2023-07-31 08:42:27,False,,,SRENode,86,,SRE_chain,SRE_chain,True,True,True,,10,1006.0,754.0,"{""previous_sample"": {""obtained_response"": ""frustrated"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""frustrated"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},857,2023-07-31 08:42:28,False,,,SRENode,65,,SRE_chain,SRE_chain,True,True,True,,4,942.0,536.0,"{""previous_sample"": {""obtained_response"": ""discerning"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""discerning"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},858,2023-07-31 08:42:29,False,,,SRENode,82,,SRE_chain,SRE_chain,True,True,True,,8,917.0,830.0,"{""previous_sample"": {""obtained_response"": ""fearful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""fearful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},859,2023-07-31 08:42:29,False,,,SRENode,75,,SRE_chain,SRE_chain,True,True,True,,8,964.0,829.0,"{""previous_sample"": {""obtained_response"": ""confused"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""confused"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},860,2023-07-31 08:42:30,False,,,SRENode,89,,SRE_chain,SRE_chain,True,True,True,,15,954.0,690.0,"{""previous_sample"": {""obtained_response"": ""Wow, I didn`t expect you to be here!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Wow, I didn`t expect you to be here!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},861,2023-07-31 08:42:30,False,,,SRENode,85,,SRE_chain,SRE_chain,True,True,True,,9,1008.0,642.0,"{""previous_sample"": {""obtained_response"": ""Laughter and hugs marked the long-awaited family reunion."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Laughter and hugs marked the long-awaited family reunion."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},862,2023-07-31 08:42:30,False,,,SRENode,40,,SRE_chain,SRE_chain,True,True,True,,12,,833.0,"{""previous_sample"": {""obtained_response"": ""I hope we`ll have enough time to see the Northern Lights whilst on our road trip!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I hope we`ll have enough time to see the Northern Lights whilst on our road trip!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,0,SRENode,Node
False,{},863,2023-07-31 08:42:30,False,,,SRENode,40,,SRE_chain,SRE_chain,True,True,True,,12,891.0,833.0,"{""previous_sample"": {""obtained_response"": ""I hope we`ll have enough time to see the Northern Lights whilst on our road trip!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I hope we`ll have enough time to see the Northern Lights whilst on our road trip!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},864,2023-07-31 08:42:37,False,,,SRENode,44,,SRE_chain,SRE_chain,True,True,True,,7,979.0,795.0,"{""previous_sample"": {""obtained_response"": ""valued"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""valued"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},865,2023-07-31 08:42:37,False,,,SRENode,21,,SRE_chain,SRE_chain,True,True,True,,6,1019.0,810.0,"{""previous_sample"": {""obtained_response"": ""She hid in the cupboard not daring to breathe until she heard the footsteps going way."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""She hid in the cupboard not daring to breathe until she heard the footsteps going way."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},866,2023-07-31 08:42:41,False,,,SRENode,74,,SRE_chain,SRE_chain,True,True,True,,12,1198.0,646.0,"{""previous_sample"": {""obtained_response"": ""sympathetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""sympathetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},867,2023-07-31 08:42:41,False,,,SRENode,45,,SRE_chain,SRE_chain,True,True,True,,7,900.0,802.0,"{""previous_sample"": {""obtained_response"": ""excited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""excited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},868,2023-07-31 08:42:43,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,26,902.0,735.0,"{""previous_sample"": {""obtained_response"": ""The man was extremely enraged about the situation."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""The man was extremely enraged about the situation."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},869,2023-07-31 08:42:44,False,,,SRENode,61,,SRE_chain,SRE_chain,True,True,True,,6,934.0,755.0,"{""previous_sample"": {""obtained_response"": ""satisfied"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""satisfied"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},870,2023-07-31 08:42:45,False,,,SRENode,18,,SRE_chain,SRE_chain,True,True,True,,7,1136.0,822.0,"{""previous_sample"": {""obtained_response"": ""reminiscent"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""reminiscent"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},871,2023-07-31 08:42:45,False,,,SRENode,88,,SRE_chain,SRE_chain,True,True,True,,8,1079.0,845.0,"{""previous_sample"": {""obtained_response"": ""surprising"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""surprising"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},872,2023-07-31 08:42:47,False,,,SRENode,48,,SRE_chain,SRE_chain,True,True,True,,7,1053.0,785.0,"{""previous_sample"": {""obtained_response"": ""I looked over at the window and saw a ship across the bay."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I looked over at the window and saw a ship across the bay."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},873,2023-07-31 08:42:47,False,,,SRENode,55,,SRE_chain,SRE_chain,True,True,True,,9,984.0,800.0,"{""previous_sample"": {""obtained_response"": ""Given the context of the email, I think this is fantastic for the company."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Given the context of the email, I think this is fantastic for the company."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},874,2023-07-31 08:42:52,False,,,SRENode,71,,SRE_chain,SRE_chain,True,True,True,,10,969.0,853.0,"{""previous_sample"": {""obtained_response"": ""descriptive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""descriptive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},875,2023-07-31 08:42:55,False,,,SRENode,34,,SRE_chain,SRE_chain,True,True,True,,10,1007.0,831.0,"{""previous_sample"": {""obtained_response"": ""Oh my goodness, is that for me!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Oh my goodness, is that for me!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},876,2023-07-31 08:42:55,False,,,SRENode,66,,SRE_chain,SRE_chain,True,True,True,,9,1122.0,778.0,"{""previous_sample"": {""obtained_response"": ""I was so scared when we were at the edge of the cliff."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I was so scared when we were at the edge of the cliff."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},877,2023-07-31 08:42:56,False,,,SRENode,5,,SRE_chain,SRE_chain,True,True,True,,5,1061.0,459.0,"{""previous_sample"": {""obtained_response"": ""contented"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""contented"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},878,2023-07-31 08:42:56,False,,,SRENode,92,,SRE_chain,SRE_chain,True,True,True,,12,931.0,793.0,"{""previous_sample"": {""obtained_response"": ""ecstatic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""ecstatic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},879,2023-07-31 08:42:56,False,,,SRENode,63,,SRE_chain,SRE_chain,True,True,True,,11,1113.0,834.0,"{""previous_sample"": {""obtained_response"": ""Quick, put on your shoes and go away."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Quick, put on your shoes and go away."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},880,2023-07-31 08:42:59,False,,,SRENode,77,,SRE_chain,SRE_chain,True,True,True,,5,1106.0,788.0,"{""previous_sample"": {""obtained_response"": ""She was satisfied with the results of the test."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""She was satisfied with the results of the test."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},881,2023-07-31 08:42:59,False,,,SRENode,81,,SRE_chain,SRE_chain,True,True,True,,13,903.0,823.0,"{""previous_sample"": {""obtained_response"": ""I wish I had spent more time travelling when I was young."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I wish I had spent more time travelling when I was young."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},882,2023-07-31 08:43:02,False,,,SRENode,7,,SRE_chain,SRE_chain,True,True,True,,8,935.0,824.0,"{""previous_sample"": {""obtained_response"": ""This is the best pecan pie I`ve ever tasted, Lisa!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""This is the best pecan pie I`ve ever tasted, Lisa!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},883,2023-07-31 08:43:08,False,,,SRENode,24,,SRE_chain,SRE_chain,True,True,True,,7,920.0,842.0,"{""previous_sample"": {""obtained_response"": ""hopeful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""hopeful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},884,2023-07-31 08:43:10,False,,,SRENode,25,,SRE_chain,SRE_chain,True,True,True,,8,1003.0,820.0,"{""previous_sample"": {""obtained_response"": ""It is dark, stormy, windy and isolated in this old house, on the mountain."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""It is dark, stormy, windy and isolated in this old house, on the mountain."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
