_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,feature,feature_description,tone,tones
{},False,{},284,2023-12-15 23:01:20,False,,,DenseRatingTrial,60,60,True,60,8,9,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""disappointed""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""disappointed"", ""answer"": {""disappointed"": ""2""}}",True,394.0,,,8.74,360.0,370.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,disappointed,disappointed
{},False,{},285,2023-12-15 23:01:25,False,,,DenseRatingTrial,74,74,True,74,15,13,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""pleased""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""pleased"", ""answer"": {""pleased"": ""3""}}",True,398.0,,,11.519,110.0,120.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,pleased,pleased
{},False,{},286,2023-12-15 23:01:30,False,,,DenseRatingTrial,72,72,True,72,8,9,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""anxious""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""anxious"", ""answer"": {""anxious"": ""2""}}",True,396.0,,,5.24,370.0,380.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,anxious,anxious
{},False,{},287,2023-12-15 23:01:33,False,,,DenseRatingTrial,73,73,True,73,12,12,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""pleased""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""pleased"", ""answer"": {""pleased"": ""2""}}",True,399.0,,,7.074,120.0,130.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",pleased,pleased
{},False,{},288,2023-12-15 23:01:36,False,,,DenseRatingTrial,33,33,True,33,8,9,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""encouraging""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""encouraging"", ""answer"": {""encouraging"": ""5""}}",True,400.0,,,6.361,380.0,390.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",encouraging,encouraging
{},False,{},289,2023-12-15 23:01:38,False,,,DenseRatingTrial,157,157,True,157,15,13,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""indignant""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""indignant"", ""answer"": {""indignant"": ""3""}}",True,404.0,,,9.515,120.0,130.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",indignant,indignant
{},False,{},290,2023-12-15 23:01:41,True,response_timeout,2023-12-15 23:06:50,DenseRatingTrial,134,134,False,134,12,12,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""urgent""}",False,False,,,,,True,,,,,130.0,,,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,urgent,
,False,{},291,2023-12-15 23:01:43,False,,,DenseRatingTrial,38,38,True,38,8,9,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""thankful""}",True,True,,0.0,259.0,"{""feature"": ""aroused"", ""tones"": ""thankful"", ""answer"": {""thankful"": ""3""}}",False,407.0,0.0,1.0,10.59,390.0,400.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,thankful,thankful
{},False,{},292,2023-12-15 23:01:48,False,,,DenseRatingTrial,79,79,True,79,15,13,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""desperate""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""desperate"", ""answer"": {""desperate"": ""3""}}",True,409.0,,,8.628,130.0,140.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,desperate,desperate
{},False,{},293,2023-12-15 23:01:54,False,,,DenseRatingTrial,124,124,True,124,10,10,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""sarcastic""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""sarcastic"", ""answer"": {""sarcastic"": ""1""}}",True,412.0,,,10.415,310.0,320.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,sarcastic,sarcastic
{},False,{},294,2023-12-15 23:01:58,False,,,DenseRatingTrial,14,14,True,14,15,13,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""happy""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""happy"", ""answer"": {""happy"": ""2""}}",True,411.0,,,5.143,140.0,150.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,happy,happy
{},False,{},295,2023-12-15 23:02:00,False,,,DenseRatingTrial,95,95,True,95,13,14,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""sad""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""sad"", ""answer"": {""sad"": ""1""}}",True,434.0,,,79.608,100.0,110.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,sad,sad
{},False,{},296,2023-12-15 23:02:04,False,,,DenseRatingTrial,86,86,True,86,15,13,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""affectionate""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""affectionate"", ""answer"": {""affectionate"": ""2""}}",True,414.0,,,8.363,150.0,160.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,affectionate,affectionate
{},False,{},297,2023-12-15 23:02:06,False,,,DenseRatingTrial,37,37,True,37,10,10,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""thankful""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""thankful"", ""answer"": {""thankful"": ""4""}}",True,415.0,,,5.955,320.0,330.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",thankful,thankful
{},False,{},298,2023-12-15 23:02:13,False,,,DenseRatingTrial,65,65,True,65,15,13,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""relieved""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""relieved"", ""answer"": {""relieved"": ""2""}}",True,416.0,,,5.453,160.0,170.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",relieved,relieved
{},False,{},299,2023-12-15 23:02:13,False,,,DenseRatingTrial,24,24,True,24,10,10,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""irritated""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""irritated"", ""answer"": {""irritated"": ""1""}}",True,417.0,,,6.3,330.0,340.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,irritated,irritated
{},False,{},300,2023-12-15 23:02:19,False,,,DenseRatingTrial,28,28,True,28,15,13,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""appreciative""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""appreciative"", ""answer"": {""appreciative"": ""2""}}",True,418.0,,,6.387,170.0,180.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,appreciative,appreciative
{},False,{},301,2023-12-15 23:02:21,False,,,DenseRatingTrial,105,105,True,105,10,10,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""proud""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""proud"", ""answer"": {""proud"": ""5""}}",True,421.0,,,6.343,340.0,350.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",proud,proud
{},False,{},302,2023-12-15 23:02:26,False,,,DenseRatingTrial,105,105,True,105,15,13,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""proud""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""proud"", ""answer"": {""proud"": ""4""}}",True,425.0,,,16.436,180.0,190.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",proud,proud
{},False,{},303,2023-12-15 23:02:28,False,,,DenseRatingTrial,75,75,True,75,10,10,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""pleased""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""pleased"", ""answer"": {""pleased"": ""4""}}",True,423.0,,,10.795,350.0,360.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,pleased,pleased
{},False,{},304,2023-12-15 23:02:40,False,,,DenseRatingTrial,68,68,True,68,10,10,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""relieved""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""relieved"", ""answer"": {""relieved"": ""4""}}",True,427.0,,,7.179,360.0,370.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,relieved,relieved
{},False,{},305,2023-12-15 23:02:43,False,,,DenseRatingTrial,135,135,True,135,15,13,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""urgent""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""urgent"", ""answer"": {""urgent"": ""3""}}",True,428.0,,,4.825,190.0,200.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,urgent,urgent
{},False,{},306,2023-12-15 23:02:49,False,,,DenseRatingTrial,134,134,True,134,10,10,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""urgent""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""urgent"", ""answer"": {""urgent"": ""1""}}",True,443.0,,,58.387,370.0,380.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,urgent,urgent
{},False,{},307,2023-12-15 23:02:49,False,,,DenseRatingTrial,76,76,True,76,15,13,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""pleased""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""pleased"", ""answer"": {""pleased"": ""3""}}",True,430.0,,,5.581,200.0,210.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,pleased,pleased
{},False,{},308,2023-12-15 23:02:55,False,,,DenseRatingTrial,110,110,True,110,15,13,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""admiring""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""admiring"", ""answer"": {""admiring"": ""4""}}",True,431.0,,,6.423,210.0,220.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,admiring,admiring
{},False,{},309,2023-12-15 23:03:02,False,,,DenseRatingTrial,131,131,True,131,15,13,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""curious""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""curious"", ""answer"": {""curious"": ""3""}}",True,432.0,,,7.041,220.0,230.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,curious,curious
{},False,{},310,2023-12-15 23:03:10,False,,,DenseRatingTrial,89,89,True,89,15,13,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""joyful""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""joyful"", ""answer"": {""joyful"": ""2""}}",True,433.0,,,5.576,230.0,240.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",joyful,joyful
{},False,{},311,2023-12-15 23:03:17,False,,,DenseRatingTrial,109,109,True,109,15,13,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""admiring""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""admiring"", ""answer"": {""admiring"": ""3""}}",True,436.0,,,10.621,240.0,250.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",admiring,admiring
